Date,Open,High,Low,Close,Adj Close,Volume
2022-09-05,84889.0,85100.0,84101.296875,84254.046875,84248.328125,4058
2022-09-06,84779.453125,85889.953125,84412.046875,85257.703125,85251.921875,11784
2022-09-07,84900.0,85910.953125,84900.0,85133.296875,85127.5234375,5967
2022-09-08,85599.0,86449.8984375,85220.0,85396.3984375,85390.609375,7893
2022-09-09,85838.3515625,85990.0,84013.0,84208.046875,84202.3359375,6406
2022-09-12,84550.0,85900.0,84250.0,85808.296875,85802.4765625,8568
2022-09-13,86000.1015625,86350.0,85315.046875,85551.25,85545.4453125,5533
2022-09-14,83750.0,86444.046875,83750.0,86071.703125,86065.8671875,9618
2022-09-15,86488.0,93887.0,85685.1484375,92868.453125,92862.1484375,66242
2022-09-16,92490.0,93200.0,85716.0,86112.8515625,86107.0078125,52693
2022-09-19,87299.953125,87600.0,84600.0,86352.796875,86346.9375,35699
2022-09-20,86994.0,87388.0,85055.546875,85661.0,85655.1875,17796
2022-09-21,85899.0,86499.0,84003.953125,84281.6484375,84275.9296875,17007
2022-09-22,84600.0,85200.0,83400.0,84511.5,84505.765625,14055
2022-09-23,84900.0,85100.0,82169.8984375,82599.1484375,82593.546875,16345
2022-09-26,82399.5,82399.5,78689.953125,79156.296875,79150.921875,17075
2022-09-27,79700.953125,81446.296875,79450.0,79831.046875,79825.6328125,18319
2022-09-28,79825.0,81102.703125,79311.453125,80416.703125,80411.25,15206
2022-09-29,81103.0,81938.796875,78800.0,79622.0,79616.59375,16538
2022-09-30,80080.0,82131.1015625,79022.6484375,81654.546875,81649.0078125,15688
2022-10-03,82100.0,82100.0,80100.0,80624.25,80618.78125,9872
2022-10-04,81897.0,83000.0,81277.6484375,82825.453125,82819.8359375,10705
2022-10-06,83238.0,83856.1015625,82253.0,82440.1484375,82434.5546875,10841
2022-10-07,82499.0,82989.953125,81803.046875,82769.6484375,82764.0390625,8103
2022-10-10,81825.0,82700.0,81222.0,82302.1015625,82296.5234375,8792
2022-10-11,82713.6484375,83082.953125,80735.25,81081.046875,81075.546875,10869
2022-10-12,81486.5,82636.046875,81200.1484375,82481.703125,82476.109375,8355
2022-10-13,82369.8515625,82700.0,81700.0,82112.3515625,82106.78125,8430
2022-10-14,82990.0,83200.0,81010.296875,81350.1484375,81344.6328125,7118
2022-10-17,81390.0,82641.046875,80789.046875,82267.953125,82262.375,8749
2022-10-18,82670.0,83300.0,82426.75,83088.1484375,83082.5078125,5618
2022-10-19,83105.0,84500.0,82500.0,83149.453125,83143.8125,9220
2022-10-20,83100.0,84500.0,83100.0,84171.796875,84166.0859375,12767
2022-10-21,84210.046875,88187.8984375,84210.046875,86224.796875,86218.9453125,36192
2022-10-24,87319.0,87932.203125,85890.0,86291.546875,86285.6953125,3801
2022-10-25,86699.0,87700.0,86107.6015625,87342.8515625,87336.9296875,14532
2022-10-27,88200.0,88299.0,86650.0,87362.8515625,87356.921875,10885
2022-10-28,87360.0,89550.0,87299.0,89368.296875,89362.234375,26116
2022-10-31,89368.296875,91250.0,89300.046875,90767.0,90760.84375,16620
2022-11-01,90800.0,92099.953125,90300.0,90830.203125,90824.0390625,14548
2022-11-02,91189.0,91500.0,90408.3515625,90620.796875,90614.6484375,11945
2022-11-03,90575.0,91499.0,90300.0,90658.1484375,90652.0,8267
2022-11-04,91000.0,91500.0,90500.0,91248.1484375,91241.953125,6468
2022-11-07,91698.0,96000.0,91387.453125,94900.1015625,94893.6640625,28285
2022-11-09,91450.0,91999.453125,85901.6484375,87017.453125,87011.5546875,80686
2022-11-10,87017.453125,88347.796875,85100.0,87468.6484375,87462.71875,24162
2022-11-11,88490.0,88858.75,85855.1015625,86156.3984375,86150.5546875,17194
2022-11-14,86587.203125,86750.0,85200.0,86179.8515625,86174.0078125,13612
2022-11-15,86610.75,87850.0,86179.8515625,87574.25,87568.3046875,19773
2022-11-16,87550.0,88300.0,87000.25,87686.0,87680.0546875,9638
2022-11-17,88000.0,88150.0,87140.25,87890.453125,87887.5,8525
2022-11-18,87999.0,88394.8515625,87409.703125,88092.703125,88089.7421875,6997
2022-11-21,88300.0,89397.0,87220.0,89097.203125,89094.2109375,11462
2022-11-22,89005.0,89800.0,88500.0,88956.203125,88953.2109375,9016
2022-11-23,89309.953125,89654.0,88685.953125,88973.1484375,88970.15625,6407
2022-11-24,89199.0,89600.0,88687.203125,89404.6484375,89401.640625,6000
2022-11-25,89365.0,90388.0,89001.0,89904.6015625,89901.578125,9260
2022-11-28,90000.0,91969.0,89930.046875,91533.796875,91530.71875,13196
2022-11-29,92000.0,92800.0,91900.046875,92565.1484375,92562.0390625,11792
2022-11-30,92800.0,94103.453125,92269.0,93557.546875,93554.3984375,17300
2022-12-01,94000.0,95151.203125,93234.6015625,94325.5,94322.328125,16380
2022-12-02,94490.0,94988.0,93234.0,94554.203125,94551.0234375,11977
2022-12-05,94711.953125,95243.6484375,94052.453125,94673.703125,94670.5234375,8584
2022-12-06,94599.0,94800.0,94060.046875,94516.8984375,94513.71875,6816
2022-12-07,94699.953125,95075.8984375,92616.546875,92885.3984375,92882.2734375,13731
2022-12-08,93100.0,93479.953125,90250.0,91092.3984375,91089.3359375,14507
2022-12-09,91309.0,92000.0,90065.1484375,91510.703125,91507.625,10766
2022-12-12,91730.0,91730.0,90600.046875,91393.6484375,91390.578125,6440
2022-12-13,91455.0,91899.0,90601.0,90969.953125,90966.8984375,5928
2022-12-14,91225.0,91947.296875,90943.75,91165.453125,91162.390625,4831
2022-12-15,91140.0,91699.953125,90502.0,90872.8515625,90869.796875,5201
2022-12-16,90521.0,90728.75,88600.0,89112.75,89109.7578125,8992
2022-12-19,89113.0,90230.953125,88536.6484375,89916.953125,89913.9296875,5089
2022-12-20,90199.8984375,90199.8984375,88700.0,89005.0,89002.0078125,7210
2022-12-21,89299.0,89900.0,87278.75,88192.953125,88189.9921875,7768
2022-12-22,88200.046875,88899.75,87501.0,88192.75,88189.7890625,5601
2022-12-23,88140.0,88140.0,85774.25,86071.0,86068.109375,7258
2022-12-26,85802.453125,88373.953125,85201.046875,87596.6015625,87593.65625,6899
2022-12-27,88000.0,88490.0,87500.0,88090.1484375,88087.1875,5533
2022-12-28,87760.0,88590.0,87500.0,87923.25,87920.296875,5192
2022-12-29,87900.0,87900.0,86611.453125,87567.953125,87565.0078125,6365
2022-12-30,87900.0,89250.0,87812.25,88535.453125,88532.4765625,6766
2023-01-02,88600.0,88745.3515625,87879.703125,88051.203125,88048.2421875,4248
2023-01-03,88397.8984375,89121.0,87962.703125,88876.1484375,88873.1640625,4793
2023-01-04,88892.0,89073.546875,87398.0,88012.25,88009.2890625,7515
2023-01-05,88500.0,91900.0,88441.953125,91275.796875,91272.7265625,22626
2023-01-06,91580.0,93400.0,90557.796875,93141.5,93138.3671875,28710
2023-01-09,93600.0,93998.75,92902.0,93447.6015625,93444.4609375,8191
2023-01-10,93250.0,94480.0,93093.8984375,94163.953125,94160.7890625,11295
2023-01-11,94261.0,94399.8515625,90750.0,91142.0,91138.9375,12684
2023-01-12,91597.75,91663.5,88573.0,89518.25,89515.2421875,13853
2023-01-13,89700.0,90650.0,89156.296875,89712.953125,89709.9375,13692
2023-01-16,90100.0,90679.6015625,89000.0,89228.3515625,89225.3515625,9198
2023-01-17,89682.8515625,89965.8984375,89010.046875,89526.75,89523.7421875,6548
2023-01-18,89360.0,90399.953125,89279.953125,90196.8515625,90193.8203125,6516
2023-01-19,89999.0,90899.0,89819.0,90484.0,90480.9609375,5767
2023-01-20,90484.0,91198.8984375,89255.6484375,89557.0,89553.9921875,7211
2023-01-23,89995.0,90539.75,89679.953125,90280.3515625,90277.3203125,4493
2023-01-24,90500.0,90949.3984375,90045.046875,90414.5,90411.4609375,4227
2023-01-25,90300.0,90436.0,88429.6015625,89571.75,89568.7421875,5737
2023-01-27,89640.0,89665.75,86911.3515625,88261.1015625,88258.1328125,9731
2023-01-30,88360.0,90207.0,88062.75,89263.8984375,89260.8984375,7747
2023-01-31,89500.0,91090.0,89405.046875,90869.3984375,90866.34375,11151
2023-02-01,91000.0,92950.0,90722.546875,91961.453125,91958.359375,11990
2023-02-02,91700.0,93000.0,91052.6484375,92817.3515625,92814.234375,7087
2023-02-03,93449.0,93449.0,91450.0,92853.3515625,92850.2265625,8666
2023-02-06,92785.0,93241.453125,92211.546875,92677.8515625,92674.734375,6467
2023-02-07,92600.0,92700.0,91550.0,91739.8515625,91736.765625,5791
2023-02-08,91630.0,92484.8515625,90739.8515625,92275.6484375,92272.546875,5787
2023-02-09,92275.0,93100.0,87351.0,88813.046875,88810.0625,36042
2023-02-10,89000.0,89976.8984375,88125.6484375,89070.8984375,89067.90625,10500
2023-02-13,89408.0,89408.0,88200.0,88803.8984375,88800.9140625,7364
2023-02-14,89260.0,89260.0,87500.0,88050.0,88047.0390625,6328
2023-02-15,88390.0,89074.203125,88050.0,88855.453125,88852.46875,6123
2023-02-16,88800.0,89971.703125,88722.203125,89215.796875,89212.796875,8304
2023-02-17,89120.0,89668.0,88550.0,88739.703125,88736.71875,4351
2023-02-20,89000.0,90000.0,88717.1015625,89181.1015625,89178.1015625,5810
2023-02-21,89648.0,90445.0,89121.25,89957.203125,89957.203125,6804
2023-02-22,89958.0,90000.0,87500.0,87658.296875,87658.296875,10970
2023-02-23,87999.0,88249.0,86001.0,86730.8515625,86730.8515625,10316
2023-02-24,87350.0,87462.0,86650.0,86800.703125,86800.703125,4732
2023-02-27,86786.0,86786.0,84802.046875,85143.1015625,85143.1015625,7189
2023-02-28,85565.0,85898.203125,84640.0,85256.6015625,85256.6015625,9473
2023-03-01,85654.25,86444.953125,84827.5,86068.6015625,86068.6015625,6829
2023-03-02,86480.0,87150.0,86000.0,86802.703125,86802.703125,4710
2023-03-03,87001.0,87399.3984375,86200.8984375,86363.1484375,86363.1484375,5234
2023-03-06,86400.0,87250.0,86400.0,86715.3515625,86715.3515625,4610
2023-03-08,86557.0,87199.0,86471.1484375,86752.796875,86752.796875,4988
2023-03-09,86800.0,87169.046875,85360.0,85596.8984375,85596.8984375,6402
2023-03-10,85499.8984375,85549.953125,84351.0,85111.203125,85111.203125,4951
2023-03-13,85330.0,85591.546875,82812.453125,83076.296875,83076.296875,7256
2023-03-14,83389.953125,83661.8984375,82280.3984375,82492.296875,82492.296875,6817
2023-03-15,83192.0,83199.0,81974.3515625,82107.1015625,82107.1015625,4360
2023-03-16,82101.0,83501.0,81380.046875,83140.703125,83140.703125,7114
2023-03-17,83556.0,83556.0,82050.0,82901.796875,82901.796875,10903
2023-03-20,83556.0,83688.953125,82235.3515625,83559.953125,83559.953125,5263
2023-03-21,83600.0,85710.0,83232.203125,83746.0,83746.0,6860
2023-03-22,83900.0,84500.0,83675.046875,84399.8515625,84399.8515625,2961
2023-03-23,84349.0,84778.75,84000.0,84164.6484375,84164.6484375,2966
2023-03-24,84448.953125,84778.953125,83700.0,83878.5,83878.5,3982
2023-03-27,83878.0,84549.8984375,83416.953125,83709.75,83709.75,3643
2023-03-28,83899.0,84253.8984375,82223.546875,82365.3515625,82365.3515625,4242
2023-03-29,81900.0,82701.5,81786.5,82012.0,82012.0,5133
2023-03-31,82422.0,84444.0,82088.25,84047.203125,84047.203125,5856
2023-04-03,84047.203125,84550.0,83752.0,84400.8515625,84400.8515625,2396
2023-04-05,84284.203125,84746.5,83830.0,83949.8984375,83949.8984375,2944
2023-04-06,84000.0,84500.0,83325.75,84005.546875,84005.546875,3733
2023-04-10,83750.0,84780.0,83750.0,84398.453125,84398.453125,3582
2023-04-11,84601.046875,85298.296875,84294.296875,84617.0,84617.0,3034
2023-04-12,84800.8984375,85794.203125,84750.0,85456.25,85456.25,4928
2023-04-13,85699.0,85700.046875,85407.3515625,85516.953125,85516.953125,2496
2023-04-17,85499.0,85700.0,85001.0,85376.3515625,85376.3515625,2573
2023-04-18,85500.0,87495.0,85487.453125,86821.3515625,86821.3515625,6492
2023-04-19,87000.0,87343.703125,85697.0,85837.25,85837.25,2897
2023-04-20,86279.0,86869.203125,86012.1484375,86502.6484375,86502.6484375,2998
2023-04-21,86300.0,86950.0,86090.1484375,86517.3984375,86517.3984375,3418
2023-04-24,86945.0,87200.0,86300.0,86896.1484375,86896.1484375,3160
2023-04-25,87100.0,87399.953125,86086.0,86561.453125,86561.453125,3991
2023-04-26,86550.0,87332.8984375,86400.0,87231.203125,87231.203125,4413
2023-04-27,87497.0,87600.0,86810.0,87455.8984375,87455.8984375,3368
2023-04-28,87437.3515625,89300.0,87376.0,89006.796875,89006.796875,7620
2023-05-02,89007.0,89498.8984375,88002.046875,88596.8984375,88596.8984375,5222
2023-05-03,88787.953125,94390.0,88318.8515625,93559.796875,93559.796875,47192
2023-05-04,94000.0,95760.0,93026.25,95110.796875,95110.796875,28698
2023-05-05,95110.796875,98974.6484375,94500.0,98614.046875,98614.046875,44972
2023-05-08,98620.0,99933.5,97398.25,97730.6484375,97730.6484375,26682
2023-05-09,98149.5,99200.0,97201.3515625,97499.75,97499.75,13521
2023-05-10,98200.0,98200.0,96575.046875,97229.3515625,97229.3515625,9964
2023-05-11,97700.0,98240.0,97200.0,97361.0,97361.0,9435
2023-05-12,97760.0,97800.0,96600.046875,96689.1484375,96689.1484375,6319
2023-05-15,96705.0,97656.3515625,95150.0,96900.8984375,96900.8984375,9670
2023-05-16,96800.0,97600.0,96400.0,96551.8515625,96551.8515625,9357
2023-05-17,96536.0,97900.0,96299.796875,97655.1015625,97655.1015625,9469
2023-05-18,97872.25,98400.0,96800.1015625,97060.703125,97060.703125,8164
2023-05-19,97258.046875,97280.953125,95700.0,96236.6484375,96236.6484375,10866
2023-05-22,96356.6484375,96553.3984375,95674.25,95911.453125,95911.453125,7085
2023-05-23,96066.0,96453.796875,95225.296875,95487.6484375,95487.6484375,9019
2023-05-24,95550.0,97458.3984375,95338.546875,95640.296875,95640.296875,13583
2023-05-25,95680.0,97052.5,95570.3984375,96727.3515625,96727.3515625,8319
2023-05-26,96735.0,98171.0,96601.1484375,97881.796875,97881.796875,6694
2023-05-29,98050.0,98440.8984375,97475.0,97782.203125,97782.203125,4096
2023-05-30,97782.203125,97935.0,96900.0,97096.3984375,97096.3984375,4289
2023-05-31,96906.3984375,98650.75,96650.1015625,97211.703125,97211.703125,13323
2023-06-01,97100.0,97988.953125,97099.0,97567.296875,97567.296875,3795
2023-06-02,97567.296875,98100.0,96067.546875,96368.5,96368.5,7514
2023-06-05,96880.0,97187.953125,96502.1484375,96797.453125,96797.453125,3003
2023-06-06,96888.0,97249.5,96227.6484375,96636.25,96636.25,4249
2023-06-07,97000.0,99230.5,96775.1484375,97553.1015625,97553.1015625,10781
2023-06-08,97610.0,98599.0,96900.0,97077.3515625,97077.3515625,9411
2023-06-09,97264.0,98597.8984375,97150.0,98390.953125,98390.953125,8604
2023-06-12,98335.1015625,99400.0,98152.75,98968.546875,98968.546875,7627
2023-06-13,99150.203125,100439.953125,99150.203125,99992.8515625,99992.8515625,16655
2023-06-14,99993.0,100400.0,99400.0,100114.1484375,100114.1484375,9786
2023-06-15,100099.0,100849.6015625,99711.0,100081.0,100081.0,8297
2023-06-16,100083.0,100694.953125,99549.5,99892.5,99892.5,9713
2023-06-19,100000.0,100651.0,99557.046875,99758.203125,99758.203125,4964
2023-06-20,100200.0,100200.0,98280.1015625,99348.203125,99348.203125,8914
2023-06-21,99648.0,100950.0,99484.3515625,100422.203125,100422.203125,10714
2023-06-22,100400.0,100900.0,99500.0,99906.5,99906.5,4931
